subject,tense,person,gender,animate,number,active,honorific,pattern,verb_root,is_correct,,,,,,,,,,,,
නුඹලා,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නාහ,0,,,,,,,,,,,,
මම,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නාහ,0,,,,,,,,,,,,
මම,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නාහ,0,,,,,,,,,,,,
මම,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,n,1,අන්නාහ,0,,,,,,,,,,,,
මා ,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
මා ,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
මා ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
තා ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
තා ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
තා ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නාහ,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,1,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,1,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,1,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
අපි,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
අපි,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
අපි,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
ඔබ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තී,වර්තමාන,මධ්‍යම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
තී,අතීත,මධ්‍යම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
තී,අනාගත,මධ්‍යම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෙපි,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෙපි,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෙපි,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තොපි,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තොපි,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තොපි,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෝ,වර්තමාන,මධ්‍යම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෝ,අතීත,මධ්‍යම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
තෝ,අනාගත,මධ්‍යම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹලා,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹලා,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
නුඹලා,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
මම,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
මම,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
මම,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,n,1,අන්නීය,0,,,,,,,,,,,,
මා ,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
මා ,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
මා ,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
තා ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
තා ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
තා ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,n,n,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නීය,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,y,1,අන්නීය,0,,,,,,,,,,,,
මම,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,1,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
අපි,අතීත,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
අපි,වර්තමාන,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
අපි,අනාගත,උත්තම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,බහු,y,y,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,ඒක,n,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,වර්තමාන,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,අතීත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
ඔබ,අනාගත,මධ්‍යම,නොමැත,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,පුරුෂ,ප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,ස්ත්‍රී,ප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අතීත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,අනාගත,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,ඒක,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
3rd_person,වර්තමාන,ප්‍රථම,නපුංසක,අප්‍රාණවාචි,බහු,y,n,1,අන්නෙමි,0,,,,,,,,,,,,
